trip_id,origin_block_group,origin_tract,origin_county,origin_st_2020,destination_block_group,destination_tract,destination_county,destination_st_2020,mode,trip_purpose,previous_trip_purpose,start_time,end_time,duration_min,distance_mi,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,user_id,trip_taker_household_id,user_age,trip_taker_sex,trip_taker_race_ethnicity,user_employment,trip_taker_wfh,user_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,user_home_tract,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,user_work_tract,trip_taker_work_cty_2020,trip_taker_work_st_2020,FM_duration_min,FM_fare_USD,depart_hour,origin_vertiport_id,origin_vertiport_tract,arrival_time_at_dest_vertiport,last_hour,LM_duration_min,dest_vertiport_id,dest_vertiport_tract,LM_fare_USD,MM_duration_min,RAM_IVTT_min,RAM_OVTT_min,RAM_Fare_USD,Driving_IVTT_min,Driving_OVTT_min,Driving_Fare_USD,Income_low,Income_mid,Income_high
11003426548620811841,"2 (Tract 7, Champaign, IL)","7 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,social,1900-01-01 16:51:23,1900-01-01 19:43:26,172,149.6,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,transportation_utilities,transportation_utilities,12089961189465181365,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),4.166666666666667,8.8948,16,UIUC1,"3.01 (Champaign, IL)",1900-01-01 18:15:33.000000002,18,21.051987767584095,Chicago2_ord,"9800 (Cook, IL)",16.196937705304222,70,95.21865443425077,10,125.09173770530423,172,3.0,89.75999999999999,0,1,0
4102987792723805292,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 20:37:00,1900-01-01 23:34:55,177,140.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,2717605376949354942,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.67741935483871,12.016742277442152,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 22:03:40.645161288,22,18.94117647058824,Chicago2_ord,"9800 (Cook, IL)",15.310396960565964,70,95.61859582542695,10,127.32713923800812,177,3.0,84.18,0,1,0
6380552995794000100,"2 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,maintenance,1900-01-01 20:23:00,1900-01-01 23:24:31,181,141.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,11883557772945411791,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),0.9550561797752808,4.9783058758251535,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:43:57.303370788,21,19.76315789473684,Chicago2_ord,"9800 (Cook, IL)",15.655629158708376,70,90.71821407451212,10,120.63393503453354,181,3.0,84.84,0,1,0
15165472501838071064,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,maintenance,1900-01-01 17:42:00,1900-01-01 20:18:38,156,152.5,unknown_vehicle_type,unknown_fuel_type,,,,office,office,transportation_utilities,transportation_utilities,1889085157075185246,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),7.0,12.152226148409895,17,UIUC1,"3.01 (Champaign, IL)",1900-01-01 19:09:00.000000000,19,22.59433962264151,Chicago2_ord,"9800 (Cook, IL)",16.844725484428338,70,99.59433962264151,10,128.99695163283823,156,3.0,91.5,0,1,0
2391172150278992646,"1 (Tract 58, Champaign, IL)","58 (Champaign, IL)","Champaign County, IL",Illinois,"3 (Tract 310, Cook, IL)","310 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,maintenance,maintenance,1900-01-01 13:32:00,1900-01-01 16:02:41,150,142.5,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,retail,13724792477471223196,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),3.5121951219512195,7.627652071701441,13,UIUC1,"3.01 (Champaign, IL)",1900-01-01 14:55:30.731707319,14,30.58333333333333,Chicago2_ord,"9800 (Cook, IL)",37.97928571428572,70,104.09552845528455,10,145.60693778598716,150,3.0,85.5,0,1,0
7195948816578421987,"2 (Tract 55, Champaign, IL)","55 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,maintenance,1900-01-01 14:08:00,1900-01-01 16:43:41,155,155.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,842160462471742136,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),5.571428571428571,10.35957894736842,14,UIUC1,"3.01 (Champaign, IL)",1900-01-01 15:33:34.285714284,15,20.053311793214863,Chicago2_ord,"9800 (Cook, IL)",15.777493796069148,70,95.62474036464343,10,126.13707274343757,155,3.0,93.36,0,1,0
17623971680343747406,"5 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 203.02, Cook, IL)","203.02 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,social,eat,1900-01-01 20:15:00,1900-01-01 22:42:41,147,147.8,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,multi_family,13262596478304396606,654879197333712245,49.0,female,white_not_hispanic_or_latino,employed,employed_not_working,38646.0,private_auto,2.0,80916.0,two,core,naics81,single_family,not_attending_school,some_college,owner,english,"1 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 12.03, Champaign, IL)","12.03 (Champaign, IL)","Champaign County, IL",Illinois,6.375,11.142881165919281,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:41:22.500000000,21,23.0,Chicago2_ord,"9800 (Cook, IL)",36.315555555555555,70,99.375,10,147.45843672147484,147,3.0,88.68,1,0,0
3755549064671654338,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,social,school,1900-01-01 15:53:00,1900-01-01 19:02:42,189,142.8,unknown_vehicle_type,unknown_fuel_type,,,,education,education,retail,retail,76045956833810022,8289588129117669136,29.0,male,asian_not_hispanic_or_latino,employed,employed_not_working,28979.0,private_auto,2.0,57959.0,one,core,naics611691,multiple_units,graduate,advanced_degree,renter,asian_pacific,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,3.204081632653061,7.522368082368082,15,UIUC1,"3.01 (Champaign, IL)",1900-01-01 17:16:12.244897962,17,18.866666666666667,Chicago2_ord,"9800 (Cook, IL)",15.279102842918903,70,92.07074829931972,10,122.80147092528698,189,3.0,85.68,1,0,0
4303948485099391861,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,private_auto,eat,home,1900-01-01 17:51:00,1900-01-01 21:01:35,190,143.0,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,246142639501170699,651777851661770080,41.0,male,white_not_hispanic_or_latino,employed,employed_not_working,214098.0,private_auto,4.0,346636.0,two,core,naics92,single_family,not_attending_school,advanced_degree,owner,english,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,4.918918918918919,9.86398516163222,17,UIUC1,"3.01 (Champaign, IL)",1900-01-01 19:15:55.135135134,19,22.59433962264151,Chicago2_ord,"9800 (Cook, IL)",16.844725484428338,70,97.51325854156043,10,126.70871064606055,190,3.0,85.8,0,0,1
2712710542250751439,"3 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 1601, Cook, IL)","1601 (Cook, IL)","Cook County, IL",Illinois,private_auto,home,eat,1900-01-01 20:51:00,1900-01-01 23:06:12,135,141.6,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,12689395627483685149,12344869606652975871,55.0,female,asian_not_hispanic_or_latino,employed,employed_not_working,108694.0,public_transit,3.0,185383.0,three_plus,core,naics9261,several_units,not_attending_school,advanced_degree,owner,indo_european,"1 (Tract 1601, Cook, IL)","1601 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 8051.07, Cook, IL)","8051.07 (Cook, IL)","Cook County, IL",Illinois,6.67741935483871,12.016742277442152,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 22:17:40.645161288,22,13.8,Chicago2_ord,"9800 (Cook, IL)",24.71915789473685,70,90.4774193548387,10,136.735900172179,135,3.0,84.96,0,1,0
9208453993406077788,"2 (Tract 4.02, Champaign, IL)","4.02 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 1601, Cook, IL)","1601 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,home,recreation,1900-01-01 17:23:00,1900-01-01 20:11:29,168,138.7,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,open_space,single_family,single_family,2532875727261967372,5922539116034519683,61.0,female,white_not_hispanic_or_latino,employed,employed_not_working,59357.0,private_auto,3.0,130585.0,three_plus,core,naics54,single_family,not_attending_school,k_12,owner,english,"1 (Tract 1601, Cook, IL)","1601 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,1.7464788732394363,5.711826646657868,17,UIUC1,"3.01 (Champaign, IL)",1900-01-01 18:44:44.788732392,18,27.375,Chicago2_ord,"9800 (Cook, IL)",30.420657894736845,70,99.12147887323944,10,136.13248454139472,168,3.0,83.21999999999998,0,1,0
3432816899790528672,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"3 (Tract 1607, Cook, IL)","1607 (Cook, IL)","Cook County, IL",Illinois,private_auto,social,home,1900-01-01 11:47:00,1900-01-01 14:21:16,154,142.3,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,multi_family,multi_family,15387320181798480584,13870471107009768927,23.0,male,white_not_hispanic_or_latino,employed,employed_not_working,23742.0,worked_from_home,1.0,23742.0,one,core,naics61,multiple_units,graduate,bachelors_degree,renter,indo_european,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,0.8873239436619719,4.949858336657564,11,UIUC1,"3.01 (Champaign, IL)",1900-01-01 13:07:53.239436622,13,27.0,Chicago2_ord,"9800 (Cook, IL)",35.61333333333334,70,97.88732394366197,10,140.5631916699909,154,3.0,85.38000000000001,1,0,0
18327183225890946558,"1 (Tract 53, Champaign, IL)","53 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,other_activity_type,home,1900-01-01 16:08:00,1900-01-01 18:33:21,145,150.8,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,transportation_utilities,transportation_utilities,8567959590311159511,5079443234367941098,29.0,female,black_not_hispanic_or_latino,employed,employed_not_working,16312.0,public_transit,1.0,16312.0,zero,core,naics62,multiple_units,not_attending_school,some_college,renter,english,"1 (Tract 53, Champaign, IL)","53 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,3.6666666666666665,8.08516795865633,16,UIUC1,"3.01 (Champaign, IL)",1900-01-01 17:31:40.000000002,17,18.866666666666667,Chicago2_ord,"9800 (Cook, IL)",15.279102842918903,70,92.53333333333333,10,123.36427080157523,145,3.0,90.48,1,0,0
3262119261392072438,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,social,shop,1900-01-01 21:01:04,1900-01-01 23:30:02,148,152.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,retail,retail,12008503836171466827,1686350597842143031,34.0,female,white_not_hispanic_or_latino,employed,employed_not_working,241542.0,public_transit,2.0,483084.0,one,core,naics51,several_units,not_attending_school,some_college,owner,english,"1 (Tract 622, Cook, IL)","622 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 3201.02, Cook, IL)","3201.02 (Cook, IL)","Cook County, IL",Illinois,4.2,9.562039215686275,21,UIUC1,"3.01 (Champaign, IL)",1900-01-01 22:25:16.000000000,22,18.94117647058824,Chicago2_ord,"9800 (Cook, IL)",15.310396960565964,70,93.14117647058825,10,124.87243617625224,148,3.0,91.55999999999999,0,0,1
9798175519553334650,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,private_auto,social,shop,1900-01-01 21:38:31,1900-01-01 00:07:15,148,152.3,unknown_vehicle_type,other_non_bev,,,,retail,retail,retail,retail,10884768516803156732,9607056881466920362,27.0,male,white_not_hispanic_or_latino,employed,employed_not_working,46298.0,private_auto,2.0,75976.0,one,core,naics5412,several_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 628, Cook, IL)","628 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8391, Cook, IL)","8391 (Cook, IL)","Cook County, IL",Illinois,4.2,9.562039215686275,21,UIUC1,"3.01 (Champaign, IL)",1900-01-01 23:02:43.000000000,23,27.166666666666668,Chicago2_ord,"9800 (Cook, IL)",18.765102842918903,70,101.36666666666667,10,128.32714205860518,148,3.0,91.38000000000001,0,1,0
10060807172146999175,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 20:08:08,1900-01-01 23:10:58,182,142.0,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,9653064885184886730,10696637530258909665,24.0,female,black_not_hispanic_or_latino,employed,employed_not_working,48222.0,private_auto,2.0,96907.0,two,core,naics62,single_family,not_attending_school,bachelors_degree,renter,english,"1 (Tract 8216, Cook, IL)","8216 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 3201.02, Cook, IL)","3201.02 (Cook, IL)","Cook County, IL",Illinois,2.054054054054054,6.112478875987902,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:30:11.243243246,21,19.76315789473684,Chicago2_ord,"9800 (Cook, IL)",15.655629158708376,70,91.81721194879088,10,121.76810803469628,182,3.0,85.2,0,1,0
9115576356302773280,"2 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,eat,home,1900-01-01 16:05:00,1900-01-01 18:31:31,146,151.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,retail,retail,14605546914641255698,16721895278275686316,23.0,male,asian_not_hispanic_or_latino,employed,employed_not_working,5097.0,walking,1.0,5097.0,zero,core,naics61,multiple_units,graduate,bachelors_degree,renter,asian_pacific,"2 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,2.702702702702702,6.991213566507684,16,UIUC1,"3.01 (Champaign, IL)",1900-01-01 17:27:42.162162162,17,18.866666666666667,Chicago2_ord,"9800 (Cook, IL)",15.279102842918903,70,91.56936936936938,10,122.27031640942658,146,3.0,90.66,1,0,0
